seriesID       ,area_code,item_code,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
APUN10074716,N100,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN10074717,N100,74717,"Automotive diesel fuel, per gallon/3.785 liters in Northeast - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN1007471A,N100,7471A,"Gasoline, all types, per gallon/3.785 liters in Northeast - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN20072511,N200,72511,"Fuel oil #2 per gallon (3.785 liters) in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2017,M12
APUN20072601,N200,72601,"Utility (piped) gas - 40 therms in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2013,M06
APUN20072610,N200,72610,"Electricity per KWH in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN20072611,N200,72611,"Utility (piped) gas - 100 therms in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2013,M06
APUN20072620,N200,72620,"Utility (piped) gas per therm in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN20072621,N200,72621,"Electricity per 500 KWH in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2013,M06
APUN20074714,N200,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN20074715,N200,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN20074716,N200,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN20074717,N200,74717,"Automotive diesel fuel, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN2007471A,N200,7471A,"Gasoline, all types, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN30072511,N300,72511,"Fuel oil #2 per gallon (3.785 liters) in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2014,M10
APUN30072601,N300,72601,"Utility (piped) gas - 40 therms in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2013,M06
APUN30072610,N300,72610,"Electricity per KWH in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN30072611,N300,72611,"Utility (piped) gas - 100 therms in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2013,M06
APUN30072620,N300,72620,"Utility (piped) gas per therm in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN30072621,N300,72621,"Electricity per 500 KWH in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2013,M06
APUN30074714,N300,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN30074715,N300,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN30074716,N300,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN30074717,N300,74717,"Automotive diesel fuel, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN3007471A,N300,7471A,"Gasoline, all types, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN40072511,N400,72511,"Fuel oil #2 per gallon (3.785 liters) in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2014,M12
APUN40072601,N400,72601,"Utility (piped) gas - 40 therms in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2013,M06
APUN40072610,N400,72610,"Electricity per KWH in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN40072611,N400,72611,"Utility (piped) gas - 100 therms in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2013,M06
APUN40072620,N400,72620,"Utility (piped) gas per therm in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN40072621,N400,72621,"Electricity per 500 KWH in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2013,M06
APUN40074714,N400,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN40074715,N400,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN40074716,N400,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN40074717,N400,74717,"Automotive diesel fuel, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUN4007471A,N400,7471A,"Gasoline, all types, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",,1998,M01,2021,M10
APUS00072511,S000,72511,"Fuel oil #2 per gallon (3.785 liters) in Size Class A, average price, not seasonally adjusted",,1987,M01,2021,M10
APUS00072601,S000,72601,"Utility (piped) gas - 40 therms in Size Class A, average price, not seasonally adjusted",,1987,M01,2013,M06
APUS00072610,S000,72610,"Electricity per KWH in Size Class A, average price, not seasonally adjusted",,1987,M01,2021,M10
APUS00072611,S000,72611,"Utility (piped) gas - 100 therms in Size Class A, average price, not seasonally adjusted",,1987,M01,2013,M06
APUS00072620,S000,72620,"Utility (piped) gas per therm in Size Class A, average price, not seasonally adjusted",,1987,M01,2021,M10
APUS00072621,S000,72621,"Electricity per 500 KWH in Size Class A, average price, not seasonally adjusted",,1987,M01,2013,M06
APUS00074712,S000,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Size Class A, average price, not seasonally adjusted",,1987,M01,1991,M04
APUS00074714,S000,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",,1987,M01,2021,M10
APUS00074715,S000,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS00074716,S000,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",,1987,M01,2021,M10
APUS00074717,S000,74717,"Automotive diesel fuel, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",,1998,M01,2021,M10
APUS0007471A,S000,7471A,"Gasoline, all types, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",,1987,M01,2021,M10
APUS10072511,S100,72511,"Fuel oil #2 per gallon (3.785 liters) in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS10072601,S100,72601,"Utility (piped) gas - 40 therms in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS10072610,S100,72610,"Electricity per KWH in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS10072611,S100,72611,"Utility (piped) gas - 100 therms in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS10072620,S100,72620,"Utility (piped) gas per therm in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS10072621,S100,72621,"Electricity per 500 KWH in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS10074712,S100,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M01,1989,M08
APUS10074713,S100,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M01,1981,M10
APUS10074714,S100,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS10074715,S100,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS10074716,S100,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS10074717,S100,74717,"Automotive diesel fuel, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",,1998,M01,2021,M10
APUS1007471A,S100,7471A,"Gasoline, all types, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS11A72511,S11A,72511,"Fuel oil #2 per gallon (3.785 liters) in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS11A72601,S11A,72601,"Utility (piped) gas - 40 therms in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS11A72610,S11A,72610,"Electricity per KWH in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS11A72611,S11A,72611,"Utility (piped) gas - 100 therms in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS11A72620,S11A,72620,"Utility (piped) gas per therm in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS11A72621,S11A,72621,"Electricity per 500 KWH in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS11A74712,S11A,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M01,1989,M01
APUS11A74713,S11A,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M01,1980,M07
APUS11A74714,S11A,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS11A74715,S11A,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS11A74716,S11A,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS11A7471A,S11A,7471A,"Gasoline, all types, per gallon/3.785 liters in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS12A72511,S12A,72511,"Fuel oil #2 per gallon (3.785 liters) in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS12A72601,S12A,72601,"Utility (piped) gas - 40 therms in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS12A72610,S12A,72610,"Electricity per KWH in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS12A72611,S12A,72611,"Utility (piped) gas - 100 therms in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS12A72620,S12A,72620,"Utility (piped) gas per therm in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS12A72621,S12A,72621,"Electricity per 500 KWH in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS12A74712,S12A,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M01,1989,M08
APUS12A74713,S12A,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M01,1981,M09
APUS12A74714,S12A,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS12A74715,S12A,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS12A74716,S12A,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS12A7471A,S12A,7471A,"Gasoline, all types, per gallon/3.785 liters in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS12B72511,S12B,72511,"Fuel oil #2 per gallon (3.785 liters) in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS12B72601,S12B,72601,"Utility (piped) gas - 40 therms in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS12B72610,S12B,72610,"Electricity per KWH in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS12B72611,S12B,72611,"Utility (piped) gas - 100 therms in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS12B72620,S12B,72620,"Utility (piped) gas per therm in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS12B72621,S12B,72621,"Electricity per 500 KWH in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS12B74712,S12B,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M01,1989,M02
APUS12B74713,S12B,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M01,1980,M10
APUS12B74714,S12B,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS12B74715,S12B,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1994,M10,2021,M10
APUS12B74716,S12B,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS12B7471A,S12B,7471A,"Gasoline, all types, per gallon/3.785 liters in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS20072511,S200,72511,"Fuel oil #2 per gallon (3.785 liters) in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M11,2017,M05
APUS20072601,S200,72601,"Utility (piped) gas - 40 therms in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS20072610,S200,72610,"Electricity per KWH in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS20072611,S200,72611,"Utility (piped) gas - 100 therms in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS20072620,S200,72620,"Utility (piped) gas per therm in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS20072621,S200,72621,"Electricity per 500 KWH in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS20074712,S200,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M01,1991,M04
APUS20074713,S200,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M01,1982,M08
APUS20074714,S200,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS20074715,S200,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS20074716,S200,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS20074717,S200,74717,"Automotive diesel fuel, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",,1998,M01,2021,M10
APUS2007471A,S200,7471A,"Gasoline, all types, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS23A72511,S23A,72511,"Fuel oil #2 per gallon (3.785 liters) in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M11,1996,M09
APUS23A72601,S23A,72601,"Utility (piped) gas - 40 therms in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS23A72610,S23A,72610,"Electricity per KWH in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS23A72611,S23A,72611,"Utility (piped) gas - 100 therms in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS23A72620,S23A,72620,"Utility (piped) gas per therm in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS23A72621,S23A,72621,"Electricity per 500 KWH in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS23A74712,S23A,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M01,1989,M05
APUS23A74713,S23A,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M01,1980,M05
APUS23A74714,S23A,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS23A74715,S23A,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS23A74716,S23A,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS23A7471A,S23A,7471A,"Gasoline, all types, per gallon/3.785 liters in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS23B72511,S23B,72511,"Fuel oil #2 per gallon (3.785 liters) in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M11,1995,M10
APUS23B72601,S23B,72601,"Utility (piped) gas - 40 therms in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS23B72610,S23B,72610,"Electricity per KWH in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS23B72611,S23B,72611,"Utility (piped) gas - 100 therms in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS23B72620,S23B,72620,"Utility (piped) gas per therm in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS23B72621,S23B,72621,"Electricity per 500 KWH in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS23B74712,S23B,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M01,1989,M04
APUS23B74713,S23B,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M01,1980,M05
APUS23B74714,S23B,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS23B74715,S23B,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS23B74716,S23B,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS23B7471A,S23B,7471A,"Gasoline, all types, per gallon/3.785 liters in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS24A72511,S24A,72511,"Fuel oil #2 per gallon (3.785 liters) in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M11,1986,M12
APUS24A72601,S24A,72601,"Utility (piped) gas - 40 therms in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M11,1986,M12
APUS24A72610,S24A,72610,"Electricity per KWH in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS24A72611,S24A,72611,"Utility (piped) gas - 100 therms in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M11,1986,M12
APUS24A72620,S24A,72620,"Utility (piped) gas per therm in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS24A72621,S24A,72621,"Electricity per 500 KWH in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M11,1986,M12
APUS24A74712,S24A,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M01,1986,M12
APUS24A74713,S24A,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M01,1982,M07
APUS24A74714,S24A,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS24A74715,S24A,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS24A74716,S24A,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1983,M11,2021,M10
APUS24A7471A,S24A,7471A,"Gasoline, all types, per gallon/3.785 liters in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS24B72511,S24B,72511,"Fuel oil #2 per gallon (3.785 liters) in St. Louis, MO-IL, average price, not seasonally adjusted",,1980,M08,1990,M09
APUS24B72601,S24B,72601,"Utility (piped) gas - 40 therms in St. Louis, MO-IL, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS24B72610,S24B,72610,"Electricity per KWH in St. Louis, MO-IL, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS24B72611,S24B,72611,"Utility (piped) gas - 100 therms in St. Louis, MO-IL, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS24B72620,S24B,72620,"Utility (piped) gas per therm in St. Louis, MO-IL, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS24B72621,S24B,72621,"Electricity per 500 KWH in St. Louis, MO-IL, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS24B74712,S24B,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in St. Louis, MO-IL, average price, not seasonally adjusted",,1978,M01,1990,M03
APUS24B74713,S24B,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in St. Louis, MO-IL, average price, not seasonally adjusted",,1978,M01,1980,M05
APUS24B74714,S24B,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS24B74715,S24B,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS24B74716,S24B,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS24B7471A,S24B,7471A,"Gasoline, all types, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS30072511,S300,72511,"Fuel oil #2 per gallon (3.785 liters) in South - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS30072601,S300,72601,"Utility (piped) gas - 40 therms in South - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS30072610,S300,72610,"Electricity per KWH in South - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS30072611,S300,72611,"Utility (piped) gas - 100 therms in South - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS30072620,S300,72620,"Utility (piped) gas per therm in South - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS30072621,S300,72621,"Electricity per 500 KWH in South - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS30074712,S300,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in South - Size Class A, average price, not seasonally adjusted",,1978,M01,1991,M04
APUS30074713,S300,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South - Size Class A, average price, not seasonally adjusted",,1978,M01,1981,M06
APUS30074714,S300,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS30074715,S300,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS30074716,S300,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS30074717,S300,74717,"Automotive diesel fuel, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",,1998,M01,2021,M10
APUS3007471A,S300,7471A,"Gasoline, all types, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS35A72511,S35A,72511,"Fuel oil #2 per gallon (3.785 liters) in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS35A72601,S35A,72601,"Utility (piped) gas - 40 therms in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS35A72610,S35A,72610,"Electricity per KWH in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS35A72611,S35A,72611,"Utility (piped) gas - 100 therms in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS35A72620,S35A,72620,"Utility (piped) gas per therm in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS35A72621,S35A,72621,"Electricity per 500 KWH in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS35A74712,S35A,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M01,1988,M03
APUS35A74713,S35A,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M01,1980,M09
APUS35A74714,S35A,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M01,2021,M10
